loc_rowid,pl_hostname,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_dens,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_teff,st_mass,st_rad,pl_masse,pl_rade,pl_disc,st_sp,st_spstr,st_glon,st_glat,st_elon,st_elat
2056,Kepler-164,Kepler-164 d,Transit,3,28.986769,0.187,,,,0.21899999999999997,,19h11m07.40s,287.780828,+47d37m47.7s,47.629913,991.0,14.282,5888.0,,1.15,,2.45,2014,,,78.4586,16.584661999999998,304.91046600000004,68.924266
2057,Kepler-1640,Kepler-1640 b,Transit,1,7.5844125999999985,,,,,0.43,,19h38m13.89s,294.55789,+40d51m01.8s,40.850497999999995,1379.0,14.624,6324.0,1.27,1.43,,4.82,2016,,,74.290251,9.308834,310.274024,60.901165
2058,Kepler-1641,Kepler-1641 b,Transit,2,19.672266,,,,,0.27699999999999997,,19h45m26.27s,296.35944,+41d34m28.3s,41.574532,961.0,14.263,6152.0,1.12,1.19,,3.11,2016,,,75.58828299999998,8.46258,313.416871,61.100627
2059,Kepler-1641,Kepler-1641 c,Transit,2,32.657212,,,,,0.263,,19h45m26.27s,296.35944,+41d34m28.3s,41.574532,961.0,14.263,6152.0,1.12,1.19,,2.95,2016,,,75.58828299999998,8.46258,313.416871,61.100627
2060,Kepler-1642,Kepler-1642 b,Transit,2,12.2057513,,,,,0.285,,19h48m50.92s,297.21216,+43d38m37.4s,43.643719,447.0,14.13,5355.0,0.88,0.84,,3.2,2016,,,77.72609399999997,8.920203,316.328525,62.77421700000001
2061,Kepler-1642,Kepler-1642 c,Transit,2,6.651380199999998,,,,,0.237,,19h48m50.92s,297.21216,+43d38m37.4s,43.643719,447.0,14.13,5355.0,0.88,0.84,,2.66,2016,,,77.72609399999997,8.920203,316.328525,62.77421700000001
2062,Kepler-1643,Kepler-1643 b,Transit,1,5.34264507,,,,,0.205,,20h01m43.44s,300.431,+44d45m03.6s,44.751011,414.0,13.116,5508.0,0.92,0.88,,2.3,2016,,,79.865083,7.481984,321.927497,62.81136
2063,Kepler-1644,Kepler-1644 b,Transit,1,21.0907758,,,,,0.168,,19h01m54.01s,285.475055,+48d02m05.8s,48.034935,592.0,14.222999999999999,5499.0,0.89,0.86,,1.88,2016,,,78.259652,18.173269,301.123428,69.807466
2064,Kepler-1645,Kepler-1645 b,Transit,1,16.1779561,,,,,0.159,,19h49m55.07s,297.479473,+48d25m06.9s,48.418571,844.0,14.472000000000001,5812.0,1.02,1.02,,1.78,2016,,,82.06014,11.069174,321.605879,66.999538
2065,Kepler-1646,Kepler-1646 b,Transit,1,4.48558383,,,,,0.11,,19h10m06.34s,287.526422,+42d54m46.5s,42.912908,81.0,15.737,3299.0,0.24,0.26,,1.23,2016,,,73.869527,14.918233,300.804485,64.489243
2066,Kepler-1647,Kepler-1647 b,Transit,1,1107.5923,2.7205,0.0581,90.09700000000001,1.51968,1.0590000000000002,,19h52m36.02s,298.150086,+40d39m22.2s,40.656175,1211.54,13.545,6210.0,1.22,1.79,483.0,11.874,2016,,,75.45392700000002,6.836114,315.270799,59.749221
2067,Kepler-1649,Kepler-1649 b,Transit,1,8.68909,0.0514,0.0,89.57,,0.096,,19h30m00.90s,292.503769,+41d49m49.5s,41.830421,92.43,17.131,3240.0,0.22,0.25,,1.08,2017,,,74.456712,11.12861,307.904002,62.340028000000004
2068,Kepler-165,Kepler-165 b,Transit,2,8.180848,0.07200000000000001,,,,0.207,,18h42m45.84s,280.691016,+47d48m35.0s,47.809734999999996,581.0,14.802,5211.0,,0.77,,2.32,2014,,,76.920152,21.128726,291.84673599999996,70.439336
2069,Kepler-165,Kepler-165 c,Transit,2,15.31299,0.11,,,,0.19899999999999998,,18h42m45.84s,280.691016,+47d48m35.0s,47.809734999999996,581.0,14.802,5211.0,,0.77,,2.23,2014,,,76.920152,21.128726,291.84673599999996,70.439336
2070,Kepler-1650,Kepler-1650 b,Transit,1,1.53818001,,0.01,,,0.086,,19h50m55.02s,297.72925499999997,+42d52m00.8s,42.866898,120.5,15.722000000000001,3410.0,0.33,0.33,,0.96,2017,,,77.229062,8.210475,316.412141,61.911798
2071,Kepler-1651,Kepler-1651 b,Transit,1,9.87863917,,0.13,,,0.16399999999999998,,18h54m30.81s,283.628354,+48d23m27.7s,48.391022,69.4,13.495999999999999,3713.0,0.52,0.5,,1.84,2017,,,78.168992,19.451413,297.966725,70.510068
2072,Kepler-1652,Kepler-1652 b,Transit,1,38.09722,0.1654,,89.993,,0.14300000000000002,9.9,19h37m27.86s,294.366085,+49d54m54.2s,49.915058,252.0,15.931,3638.0,0.4,0.38,,1.6,2017,,,82.459037,13.565172,318.64634900000004,69.273421
2073,Kepler-1653,Kepler-1653 b,Transit,1,140.2524,0.4706,,89.788,,0.19399999999999998,3.08,19h45m49.86s,296.45775499999996,+41d15m57.7s,41.266024,755.0,15.429,4807.0,0.72,0.69,,2.17,2017,,,75.351739,8.248475,313.326839,60.78646
2074,Kepler-1654,Kepler-1654 b,Transit,1,1047.8356,2.026,0.26,89.98200000000001,0.5,0.8190000000000001,1.2,18h48m44.59s,282.185812,+44d26m04.1s,44.434486,567.84,13.424000000000001,5597.0,1.01,1.18,158.915,9.18,2018,4.5,G5 V,73.866635,19.068873,292.611457,66.919732
2075,Kepler-1655,Kepler-1655 b,Transit,1,11.8728787,0.103,,87.62,0.01573,0.19699999999999998,2.5,19h06m45.47s,286.689452,+39d12m42.9s,39.211929,214.58,11.072000000000001,6148.0,1.03,1.03,5.0,2.213,2018,4.0,G0 V,70.105521,14.016989,297.389779,61.073806999999995
2076,Kepler-1656,Kepler-1656 b,Transit,1,31.578659,0.197,0.836,89.31,0.15291,0.44799999999999995,2.13,18h57m53.32s,284.472168,+39d54m42.6s,39.911823999999996,186.88,11.64,5731.0,1.03,1.1,48.6,5.02,2018,,,70.079099,15.863865,294.216867,62.13981
2077,Kepler-166,Kepler-166 b,Transit,3,7.6502539999999986,0.07200000000000001,,,,0.203,,19h32m38.44s,293.160171,+48d52m52.3s,48.881190999999994,655.0,14.700999999999999,5413.0,,0.74,,2.27,2014,,,81.148957,13.819275,315.399006,68.699573
2078,Kepler-166,Kepler-166 c,Transit,3,34.260281,0.195,,,,0.212,,19h32m38.44s,293.160171,+48d52m52.3s,48.881190999999994,655.0,14.700999999999999,5413.0,,0.74,,2.38,2014,,,81.148957,13.819275,315.399006,68.699573
2079,Kepler-166,Kepler-166 d,Transit,3,1.55400393,,,,,0.154,,19h32m38.44s,293.160171,+48d52m52.3s,48.881190999999994,655.0,14.700999999999999,5413.0,,0.74,,1.73,2016,,,81.148957,13.819275,315.399006,68.699573
2080,Kepler-167,Kepler-167 b,Transit,4,4.393163200000001,0.0483,0.0,89.33,,0.14400000000000002,,19h30m38.03s,292.6584410000001,+38d20m43.5s,38.345413,330.0,14.023,4890.0,0.77,0.73,,1.615,2014,5.4,K4,71.35307900000002,9.444948,305.908834,58.992367
2081,Kepler-167,Kepler-167 c,Transit,4,7.406114,0.0684,0.0,89.3,,0.138,,19h30m38.03s,292.6584410000001,+38d20m43.5s,38.345413,330.0,14.023,4890.0,0.77,0.73,,1.548,2014,5.4,K4,71.35307900000002,9.444948,305.908834,58.992367
2082,Kepler-167,Kepler-167 d,Transit,4,21.803855,0.1405,0.12,89.352,,0.107,,19h30m38.03s,292.6584410000001,+38d20m43.5s,38.345413,330.0,14.023,4890.0,0.77,0.73,,1.194,2016,5.4,K4,71.35307900000002,9.444948,305.908834,58.992367
2083,Kepler-167,Kepler-167 e,Transit,4,1071.2322800000004,1.89,0.062,89.976,,0.9059999999999999,,19h30m38.03s,292.6584410000001,+38d20m43.5s,38.345413,330.0,14.023,4890.0,0.77,0.73,,10.15,2016,5.4,K4,71.35307900000002,9.444948,305.908834,58.992367
2084,Kepler-168,Kepler-168 b,Transit,2,4.425391,0.056,,,,0.13,,19h38m50.44s,294.710165,+39d49m30.4s,39.825103999999996,1476.0,14.606,6282.0,,1.11,,1.46,2014,,,73.42970600000002,8.723548,309.798425,59.896312
2085,Kepler-168,Kepler-168 c,Transit,2,13.193242,0.116,,,,0.24,,19h38m50.44s,294.710165,+39d49m30.4s,39.825103999999996,1476.0,14.606,6282.0,,1.11,,2.69,2014,,,73.42970600000002,8.723548,309.798425,59.896312
2086,Kepler-169,Kepler-169 b,Transit,5,3.250619,0.04,,,,0.10099999999999999,,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,434.0,14.194,4997.0,,0.76,,1.13,2014,,,71.508987,15.178508,297.164786,62.85775600000001
2087,Kepler-169,Kepler-169 c,Transit,5,6.195469,0.062,,,,0.10800000000000001,,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,434.0,14.194,4997.0,,0.76,,1.21,2014,,,71.508987,15.178508,297.164786,62.85775600000001
2088,Kepler-169,Kepler-169 d,Transit,5,8.348125,0.075,,,,0.11199999999999999,,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,434.0,14.194,4997.0,,0.76,,1.25,2014,,,71.508987,15.178508,297.164786,62.85775600000001
2089,Kepler-169,Kepler-169 e,Transit,5,13.767102,0.105,,,,0.196,,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,434.0,14.194,4997.0,,0.76,,2.2,2014,,,71.508987,15.178508,297.164786,62.85775600000001
2090,Kepler-169,Kepler-169 f,Transit,5,87.090195,0.359,,,,0.23,,19h03m59.97s,285.999891,+40d55m09.6s,40.919329,434.0,14.194,4997.0,,0.76,,2.58,2014,,,71.508987,15.178508,297.164786,62.85775600000001
2091,Kepler-17,Kepler-17 b,Transit,1,1.4857108,0.025910000000000002,0.011,87.2,2.45,1.31,1.35,19h53m34.87s,298.39527400000014,+47d48m54.0s,47.815006,800.0,14.140999999999998,5781.0,1.16,1.05,778.65,14.68,2011,4.2,G2 V,81.824926,10.241738,322.252387,66.17970799999999
2092,Kepler-170,Kepler-170 b,Transit,2,7.930592,0.08,,,,0.285,,18h58m05.09s,284.5211930000001,+41d37m46.6s,41.629604,743.0,14.387,5679.0,,1.03,,3.2,2014,,,71.750372,16.476786999999998,295.125775,63.807660999999996
2093,Kepler-170,Kepler-170 c,Transit,2,16.665863,0.131,,,,0.255,,18h58m05.09s,284.5211930000001,+41d37m46.6s,41.629604,743.0,14.387,5679.0,,1.03,,2.86,2014,,,71.750372,16.476786999999998,295.125775,63.807660999999996
2094,Kepler-171,Kepler-171 b,Transit,3,4.166972,0.05,,,,0.209,,19h47m05.26s,296.7719140000001,+41d45m19.9s,41.755537,1026.0,14.883,5642.0,,0.84,,2.34,2014,,,75.899546,8.281252,314.14825,61.155374
2095,Kepler-171,Kepler-171 c,Transit,3,11.463462,0.098,,,,0.228,,19h47m05.26s,296.7719140000001,+41d45m19.9s,41.755537,1026.0,14.883,5642.0,,0.84,,2.56,2014,,,75.899546,8.281252,314.14825,61.155374
2096,Kepler-171,Kepler-171 d,Transit,3,39.595519,0.223,,,,0.16899999999999998,,19h47m05.26s,296.7719140000001,+41d45m19.9s,41.755537,1026.0,14.883,5642.0,,0.84,,1.89,2014,,,75.899546,8.281252,314.14825,61.155374
2097,Kepler-172,Kepler-172 b,Transit,4,2.940309,0.04,,,,0.21,,18h53m28.42s,283.368413,+41d49m18.7s,41.821857,796.0,14.532,5526.0,,1.08,,2.35,2014,,,71.60685,17.347604,293.30669900000004,64.183361
2098,Kepler-172,Kepler-172 c,Transit,4,6.388996,0.068,,,,0.255,,18h53m28.42s,283.368413,+41d49m18.7s,41.821857,796.0,14.532,5526.0,,1.08,,2.86,2014,,,71.60685,17.347604,293.30669900000004,64.183361
2099,Kepler-172,Kepler-172 d,Transit,4,14.627119,0.118,,,,0.201,,18h53m28.42s,283.368413,+41d49m18.7s,41.821857,796.0,14.532,5526.0,,1.08,,2.25,2014,,,71.60685,17.347604,293.30669900000004,64.183361
2100,Kepler-172,Kepler-172 e,Transit,4,35.118736,0.211,,,,0.24600000000000002,,18h53m28.42s,283.368413,+41d49m18.7s,41.821857,796.0,14.532,5526.0,,1.08,,2.76,2014,,,71.60685,17.347604,293.30669900000004,64.183361
2101,Kepler-173,Kepler-173 b,Transit,2,4.263742,0.048,,,,0.115,,19h38m35.21s,294.646695,+41d53m02.8s,41.884106,810.0,14.209000000000001,6031.0,,0.95,,1.29,2014,,,75.24789100000002,9.734054,311.15055,61.847999
2102,Kepler-173,Kepler-173 c,Transit,2,8.005777,0.07400000000000001,,,,0.217,,19h38m35.21s,294.646695,+41d53m02.8s,41.884106,810.0,14.209000000000001,6031.0,,0.95,,2.43,2014,,,75.24789100000002,9.734054,311.15055,61.847999
2103,Kepler-174,Kepler-174 b,Transit,3,13.98179,0.1,,,,0.175,,19h09m45.41s,287.439194,+43d49m55.5s,43.832091999999996,371.0,14.287,4880.0,,0.62,,1.96,2014,,,74.718632,15.339009,301.27325,65.388968
2104,Kepler-174,Kepler-174 c,Transit,3,44.000529,0.214,,,,0.133,,19h09m45.41s,287.439194,+43d49m55.5s,43.832091999999996,371.0,14.287,4880.0,,0.62,,1.49,2014,,,74.718632,15.339009,301.27325,65.388968
2105,Kepler-174,Kepler-174 d,Transit,3,247.35373,0.677,,,,0.195,,19h09m45.41s,287.439194,+43d49m55.5s,43.832091999999996,371.0,14.287,4880.0,,0.62,,2.19,2014,,,74.718632,15.339009,301.27325,65.388968
2106,Kepler-175,Kepler-175 b,Transit,2,11.903515,0.105,,,,0.228,,19h18m12.79s,289.553283,+43d52m34.3s,43.87618300000001,1279.0,14.939,6064.0,,1.01,,2.56,2014,,,75.3945,13.961216,304.769127,64.972732
2107,Kepler-175,Kepler-175 c,Transit,2,34.035257,0.213,,,,0.27699999999999997,,19h18m12.79s,289.553283,+43d52m34.3s,43.87618300000001,1279.0,14.939,6064.0,,1.01,,3.1,2014,,,75.3945,13.961216,304.769127,64.972732
2108,Kepler-176,Kepler-176 b,Transit,4,5.433074,0.058,,,,0.128,,19h38m40.31s,294.667956,+43d51m11.7s,43.853259,564.0,14.55,5232.0,,0.89,,1.43,2014,,,77.02618299999997,10.636523,312.744123,63.677329
2109,Kepler-176,Kepler-176 c,Transit,4,12.759712,0.102,,,,0.23199999999999998,,19h38m40.31s,294.667956,+43d51m11.7s,43.853259,564.0,14.55,5232.0,,0.89,,2.6,2014,,,77.02618299999997,10.636523,312.744123,63.677329
2110,Kepler-176,Kepler-176 d,Transit,4,25.751974,0.163,,,,0.22399999999999998,,19h38m40.31s,294.667956,+43d51m11.7s,43.853259,564.0,14.55,5232.0,,0.89,,2.51,2014,,,77.02618299999997,10.636523,312.744123,63.677329
2111,Kepler-176,Kepler-176 e,Transit,4,51.16579,,,,,0.129,,19h38m40.31s,294.667956,+43d51m11.7s,43.853259,564.0,14.55,5232.0,,0.89,,1.45,2016,,,77.02618299999997,10.636523,312.744123,63.677329
2112,Kepler-177,Kepler-177 b,Transit,2,36.855,,,,0.006,0.259,,19h04m11.31s,286.047132,+45d03m11.5s,45.053207,1068.0,15.0,5942.0,,1.05,2.0,2.9,2013,,,75.496845,16.724408,299.772129,66.841426
2113,Kepler-177,Kepler-177 c,Transit,2,49.412,,,,0.024,0.633,,19h04m11.31s,286.047132,+45d03m11.5s,45.053207,1068.0,15.0,5942.0,,1.05,7.5,7.1,2013,,,75.496845,16.724408,299.772129,66.841426
2114,Kepler-178,Kepler-178 b,Transit,3,9.576694,0.085,,,,0.259,,19h08m24.26s,287.101089,+46d53m47.3s,46.896477000000004,741.0,14.597999999999999,5676.0,,1.07,,2.9,2014,,,77.567911,16.734941,303.052908,68.382413
2115,Kepler-178,Kepler-178 c,Transit,3,20.552802,0.142,,,,0.257,,19h08m24.26s,287.101089,+46d53m47.3s,46.896477000000004,741.0,14.597999999999999,5676.0,,1.07,,2.88,2014,,,77.567911,16.734941,303.052908,68.382413
2116,Kepler-178,Kepler-178 d,Transit,3,96.678988,0.397,,,,0.35200000000000004,,19h08m24.26s,287.101089,+46d53m47.3s,46.896477000000004,741.0,14.597999999999999,5676.0,,1.07,,3.95,2014,,,77.567911,16.734941,303.052908,68.382413
2117,Kepler-179,Kepler-179 b,Transit,2,2.735926,0.036000000000000004,,,,0.146,,19h54m39.30s,298.6637350000001,+47d45m43.4s,47.762043,660.0,14.613,5302.0,,0.76,,1.64,2014,,,81.86825999999998,10.058656,322.58439500000003,66.048309
2118,Kepler-179,Kepler-179 c,Transit,2,6.40013,0.064,,,,0.17800000000000002,,19h54m39.30s,298.6637350000001,+47d45m43.4s,47.762043,660.0,14.613,5302.0,,0.76,,2.0,2014,,,81.86825999999998,10.058656,322.58439500000003,66.048309
2119,Kepler-18,Kepler-18 b,Transit,3,3.504725,0.0447,0.0,84.92,0.022,0.17800000000000002,4.9,19h52m19.07s,298.0794390000001,+44d44m46.8s,44.746321,507.0,13.549000000000001,5345.0,0.97,1.11,6.9,2.0,2011,,,79.007428,8.920192,318.583117,63.526357
2120,Kepler-18,Kepler-18 c,Transit,3,7.641589999999999,0.0752,0.0,87.68,0.054000000000000006,0.49,0.59,19h52m19.07s,298.0794390000001,+44d44m46.8s,44.746321,507.0,13.549000000000001,5345.0,0.97,1.11,17.3,5.49,2011,,,79.007428,8.920192,318.583117,63.526357
2121,Kepler-18,Kepler-18 d,Transit,3,14.85888,0.1172,0.0,88.07,0.052000000000000005,0.623,0.27,19h52m19.07s,298.0794390000001,+44d44m46.8s,44.746321,507.0,13.549000000000001,5345.0,0.97,1.11,16.4,6.98,2011,,,79.007428,8.920192,318.583117,63.526357
2122,Kepler-180,Kepler-180 b,Transit,2,13.817124,0.109,,,,0.134,,19h42m17.12s,295.571343,+49d46m28.5s,49.774586,675.0,14.35,5731.0,,1.06,,1.5,2014,,,82.68816600000002,12.807526,320.38017,68.78473100000001
2123,Kepler-180,Kepler-180 c,Transit,2,41.885775,0.229,,,,0.26899999999999996,,19h42m17.12s,295.571343,+49d46m28.5s,49.774586,675.0,14.35,5731.0,,1.06,,3.01,2014,,,82.68816600000002,12.807526,320.38017,68.78473100000001
2124,Kepler-181,Kepler-181 b,Transit,2,3.137873,0.04,,,,0.113,,19h44m36.34s,296.151402,+50d05m44.9s,50.095806,667.0,14.707,5333.0,,0.75,,1.27,2014,,,83.156181,12.622733,321.71463700000004,68.88699100000001
2125,Kepler-181,Kepler-181 c,Transit,2,4.302149,0.049,,,,0.17800000000000002,,19h44m36.34s,296.151402,+50d05m44.9s,50.095806,667.0,14.707,5333.0,,0.75,,1.99,2014,,,83.156181,12.622733,321.71463700000004,68.88699100000001
2126,Kepler-182,Kepler-182 b,Transit,2,9.825792,0.096,,,,0.23,,19h19m19.23s,289.8301140000001,+50d35m10.5s,50.586246,1409.0,14.895999999999999,6250.0,,1.15,,2.58,2014,,,81.84309,16.481698,311.82687000000004,71.157259
2127,Kepler-182,Kepler-182 c,Transit,2,20.684342,0.157,,,,0.306,,19h19m19.23s,289.8301140000001,+50d35m10.5s,50.586246,1409.0,14.895999999999999,6250.0,,1.15,,3.43,2014,,,81.84309,16.481698,311.82687000000004,71.157259
2128,Kepler-183,Kepler-183 b,Transit,2,5.687945,0.064,,,,0.184,,19h34m07.40s,293.530848,+39d18m57.2s,39.315898,1015.0,14.943,5888.0,,0.96,,2.06,2014,,,72.543358,9.288624,307.760829,59.708236
2129,Kepler-183,Kepler-183 c,Transit,2,11.637071,0.103,,,,0.203,,19h34m07.40s,293.530848,+39d18m57.2s,39.315898,1015.0,14.943,5888.0,,0.96,,2.27,2014,,,72.543358,9.288624,307.760829,59.708236
2130,Kepler-184,Kepler-184 b,Transit,3,10.687576,0.092,,,,0.21100000000000002,,19h27m48.46s,291.951908,+43d04m29.0s,43.07471500000001,716.0,14.338,5788.0,,0.87,,2.36,2014,,,75.411076,12.045124,307.966314,63.648937
2131,Kepler-184,Kepler-184 c,Transit,3,20.303005,0.141,,,,0.17600000000000002,,19h27m48.46s,291.951908,+43d04m29.0s,43.07471500000001,716.0,14.338,5788.0,,0.87,,1.97,2014,,,75.411076,12.045124,307.966314,63.648937
2132,Kepler-184,Kepler-184 d,Transit,3,29.022358,0.179,,,,0.222,,19h27m48.46s,291.951908,+43d04m29.0s,43.07471500000001,716.0,14.338,5788.0,,0.87,,2.49,2014,,,75.411076,12.045124,307.966314,63.648937
2133,Kepler-185,Kepler-185 b,Transit,2,1.6329,0.026,,,,0.10400000000000001,,18h49m52.34s,282.468103,+43d53m23.7s,43.889915,511.0,14.458,5208.0,,0.81,,1.17,2014,,,73.397988,18.693458,292.816217,66.344432
2134,Kepler-185,Kepler-185 c,Transit,2,20.729042,0.139,,,,0.18,,18h49m52.34s,282.468103,+43d53m23.7s,43.889915,511.0,14.458,5208.0,,0.81,,2.02,2014,,,73.397988,18.693458,292.816217,66.344432
2135,Kepler-186,Kepler-186 b,Transit,5,3.8867907,0.0343,,,,0.095,,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,14.625,3755.0,0.54,0.52,,1.07,2014,6.1,M1,78.519883,8.170693,318.676215,62.636177
2136,Kepler-186,Kepler-186 c,Transit,5,7.267302000000001,0.0451,,,,0.11199999999999999,,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,14.625,3755.0,0.54,0.52,,1.25,2014,6.1,M1,78.519883,8.170693,318.676215,62.636177
2137,Kepler-186,Kepler-186 d,Transit,5,13.342996,0.0781,,,,0.125,,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,14.625,3755.0,0.54,0.52,,1.4,2014,6.1,M1,78.519883,8.170693,318.676215,62.636177
2138,Kepler-186,Kepler-186 e,Transit,5,22.407704000000006,0.11,,,,0.113,,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,14.625,3755.0,0.54,0.52,,1.27,2014,6.1,M1,78.519883,8.170693,318.676215,62.636177
2139,Kepler-186,Kepler-186 f,Transit,5,129.9441,0.4320000000000001,0.04,89.96,,0.10400000000000001,,19h54m36.65s,298.652714,+43d57m18.1s,43.955017,172.0,14.625,3755.0,0.54,0.52,,1.17,2014,6.1,M1,78.519883,8.170693,318.676215,62.636177
2140,Kepler-187,Kepler-187 b,Transit,2,4.938864,0.059,,,,0.126,,19h59m11.15s,299.796456,+44d05m21.5s,44.089306,867.0,14.173,6105.0,,1.29,,1.41,2014,,,79.057568,7.529827,320.415728,62.41180500000001
2141,Kepler-187,Kepler-187 c,Transit,2,10.640263,0.099,,,,0.23800000000000002,,19h59m11.15s,299.796456,+44d05m21.5s,44.089306,867.0,14.173,6105.0,,1.29,,2.67,2014,,,79.057568,7.529827,320.415728,62.41180500000001
2142,Kepler-188,Kepler-188 b,Transit,2,2.061897,0.032,,,,0.15,,18h45m07.13s,281.27971,+44d18m55.9s,44.315533,896.0,14.674000000000001,6021.0,,1.14,,1.68,2014,,,73.5195,19.640138,290.931654,66.937025
2143,Kepler-188,Kepler-188 c,Transit,2,5.996553,0.066,,,,0.285,,18h45m07.13s,281.27971,+44d18m55.9s,44.315533,896.0,14.674000000000001,6021.0,,1.14,,3.19,2014,,,73.5195,19.640138,290.931654,66.937025
2144,Kepler-189,Kepler-189 b,Transit,2,10.399931,0.08800000000000001,,,,0.10800000000000001,,19h10m15.54s,287.564731,+44d18m18.0s,44.305004,618.0,14.859000000000002,5235.0,,0.75,,1.21,2014,,,75.206576,15.441296,301.813852,65.815488
2145,Kepler-189,Kepler-189 c,Transit,2,20.134866,0.13699999999999998,,,,0.212,,19h10m15.54s,287.564731,+44d18m18.0s,44.305004,618.0,14.859000000000002,5235.0,,0.75,,2.38,2014,,,75.206576,15.441296,301.813852,65.815488
2146,Kepler-19,Kepler-19 b,Transit,3,9.28716,,0.12,,0.026430000000000002,,,19h21m41.00s,290.420839,+37d51m06.4s,37.851786,2119.0,11.898,5544.0,0.94,0.86,8.4,,2011,,,70.10237099999999,10.797088,302.357598,59.018409
2147,Kepler-19,Kepler-19 c,Transit Timing Variations,3,28.731,,0.21,,0.04122,,,19h21m41.00s,290.420839,+37d51m06.4s,37.851786,2119.0,11.898,5544.0,0.94,0.86,13.1,,2011,,,70.10237099999999,10.797088,302.357598,59.018409
2148,Kepler-19,Kepler-19 d,Radial Velocity,3,62.95,,0.05,,0.07078999999999999,,,19h21m41.00s,290.420839,+37d51m06.4s,37.851786,2119.0,11.898,5544.0,0.94,0.86,22.5,,2017,,,70.10237099999999,10.797088,302.357598,59.018409
2149,Kepler-190,Kepler-190 b,Transit,2,2.0199990000000003,0.03,,,,0.139,,19h14m20.17s,288.584039,+44d44m01.7s,44.733799,455.0,14.137,5106.0,,0.8,,1.56,2014,,,75.912612,14.943492,303.828804,66.00445500000001
2150,Kepler-190,Kepler-190 c,Transit,2,3.763024,0.045,,,,0.13,,19h14m20.17s,288.584039,+44d44m01.7s,44.733799,455.0,14.137,5106.0,,0.8,,1.46,2014,,,75.912612,14.943492,303.828804,66.00445500000001
2151,Kepler-191,Kepler-191 b,Transit,3,9.939632,0.087,,,,0.12,,19h24m44.01s,291.183386,+45d19m23.4s,45.323177,626.0,14.808,5282.0,,0.79,,1.34,2014,,,77.247262,13.512294,308.566948,65.94974599999999
2152,Kepler-191,Kepler-191 c,Transit,3,17.738506,0.128,,,,0.166,,19h24m44.01s,291.183386,+45d19m23.4s,45.323177,626.0,14.808,5282.0,,0.79,,1.86,2014,,,77.247262,13.512294,308.566948,65.94974599999999
2153,Kepler-191,Kepler-191 d,Transit,3,5.94504102,,,,,0.203,,19h24m44.01s,291.183386,+45d19m23.4s,45.323177,626.0,14.808,5282.0,,0.79,,2.28,2016,,,77.247262,13.512294,308.566948,65.94974599999999
2154,Kepler-192,Kepler-192 b,Transit,3,9.926746,0.09,,,,0.244,,19h11m40.30s,287.917924,+45d35m34.4s,45.592876000000004,616.0,14.129000000000001,5479.0,,1.01,,2.74,2014,,,76.538719,15.714193,303.382814,66.967229
2155,Kepler-192,Kepler-192 c,Transit,3,21.2234,0.15,,,,0.249,,19h11m40.30s,287.917924,+45d35m34.4s,45.592876000000004,616.0,14.129000000000001,5479.0,,1.01,,2.79,2014,,,76.538719,15.714193,303.382814,66.967229
2156,Kepler-192,Kepler-192 d,Transit,3,6.47027579,,,,,0.091,,19h11m40.30s,287.917924,+45d35m34.4s,45.592876000000004,616.0,14.129000000000001,5479.0,,1.01,,1.02,2016,,,76.538719,15.714193,303.382814,66.967229
2157,Kepler-193,Kepler-193 b,Transit,2,11.38848,0.106,,,,0.213,,19h45m59.66s,296.498596,+46d34m38.1s,46.577244,1196.0,14.615,6335.0,,1.15,,2.39,2014,,,80.090006,10.773542,318.067114,65.65321800000001
2158,Kepler-193,Kepler-193 c,Transit,2,50.697494,0.28600000000000003,,,,0.245,,19h45m59.66s,296.498596,+46d34m38.1s,46.577244,1196.0,14.615,6335.0,,1.15,,2.75,2014,,,80.090006,10.773542,318.067114,65.65321800000001
2159,Kepler-194,Kepler-194 b,Transit,3,2.0922810000000003,0.032,,,,0.135,,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,1218.0,14.915,6089.0,,1.02,,1.51,2014,,,79.853703,14.098073,312.30065,68.10171
2160,Kepler-194,Kepler-194 c,Transit,3,17.308032,0.131,,,,0.231,,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,1218.0,14.915,6089.0,,1.02,,2.59,2014,,,79.853703,14.098073,312.30065,68.10171
2161,Kepler-194,Kepler-194 d,Transit,3,52.814973,0.275,,,,0.214,,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,1218.0,14.915,6089.0,,1.02,,2.4,2014,,,79.853703,14.098073,312.30065,68.10171
