                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      2.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     484                                     1164                  1.0588454373528125E+009                  4.2152880691924226E+000                  1.9566020306021550E+000                  3.3590180950469836E+001                 -8.1149966708189236E+000                  0.0000000000000000E+000                  9.9998890705005161E-001                  1.9881012441419540E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9865262514466906E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9167524230933366E+000                 -2.5302321534692997E+000                 -3.8333115357639844E+000                  2.9167540519799284E+000                 -8.1255221193388749E-001                  2.9166714165353924E+000                 -2.5302321534692997E+000                  7.6149811398454254E+032                  7.6223532657238000E+032                  7.6693434163372225E+032                  7.6759448061806725E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8426624404079468E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5847754496247921E+000                  2.9198590648597991E+000                  1.8136374696329423E+000                  1.1021169140568929E+000                  3.1053984104155060E-007                  7.8713202321881592E+000                  5.6753024341885734E+000                  2.1947446332951632E+001                  5.6753024341885734E+000                  7.8713202321881592E+000                  1.3398953598032237E+000                  4.9999261432082381E-001                  4.0595236119137255E+000                  0.0000000000000000E+000                  9.8045854759493578E-001                  1.1281437528809152E-004                  1.1773764934015088E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0875805070895519E+000                  8.2931060219841590E-001                                        9                                        1                                       10 
                                     485                                     1168                  1.0588617376833344E+009                  4.2121964106814644E+000                  1.9564757343592021E+000                  3.3590152916392974E+001                 -8.1108059792799629E+000                  0.0000000000000000E+000                  9.9998890705005161E-001                  1.9891109561983503E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9870417946104055E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9157872546885959E+000                 -2.5186795310373933E+000                 -3.8247526730611527E+000                  2.9157889306621452E+000                 -7.9911385413961156E-001                  2.9157035162090552E+000                 -2.5186795310373933E+000                  7.6186728404811832E+032                  7.6262867463989680E+032                  7.6733502750508965E+032                  7.6799648112953051E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8446969408529097E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5848392516525971E+000                  2.9191846259005376E+000                  1.8131726460977009E+000                  1.1030185270505117E+000                  2.4215495739981068E-007                  7.8715173177613522E+000                  5.6759000935376651E+000                  2.1948382314449301E+001                  5.6759000935376651E+000                  7.8715173177613522E+000                  1.3398953890174385E+000                  4.9999261406652423E-001                  4.0595238758882584E+000                  0.0000000000000000E+000                  9.8045845211937954E-001                  1.1290787454395209E-004                  1.1773774081757329E-003                  2.2870145898138605E-003                  9.3191325342351361E-003                  1.0873574404858637E+000                  8.2941016083568408E-001                                        9                                        1                                       10 
                                     486                                     1177                  1.0588778488459921E+009                  4.2071268822941974E+000                  1.9563512227944675E+000                  3.3590125276690983E+001                 -8.1119171913676862E+000                  0.0000000000000000E+000                  9.9998890705005161E-001                  1.9903558359974166E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9875501324266907E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9170469614969834E+000                 -2.5071702246983292E+000                 -3.8162352554951382E+000                  2.9170486769400061E+000                 -8.0111105686277972E-001                  2.9169638487094032E+000                 -2.5071702246983292E+000                  7.6227591475495913E+032                  7.6304940159804154E+032                  7.6772006139777629E+032                  7.6838563550872162E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8466433330108885E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5847373555455411E+000                  2.9203168124845815E+000                  1.8139425316038351E+000                  1.1014511163362539E+000                  2.8351096501391906E-007                  7.8717135811113694E+000                  5.6764935577565767E+000                  2.1949311774576913E+001                  5.6764935577565767E+000                  7.8717135811113694E+000                  1.3398954185417908E+000                  4.9999261381087640E-001                  4.0595241426874287E+000                  0.0000000000000000E+000                  9.8045835561826700E-001                  1.1300239306986863E-004                  1.1773783240964706E-003                  2.2870145898138605E-003                  9.3191325342351361E-003                  1.0871367926223103E+000                  8.2950904735348163E-001                                        9                                        1                                       10 
                                     487                                     1161                  1.0588937030138621E+009                  4.2001434523599803E+000                  1.9562281517346973E+000                  3.3590097955030750E+001                 -8.1099875120177956E+000                  0.0000000000000000E+000                  9.9998890705005161E-001                  1.9914455759769031E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9880526193676360E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9175360755207493E+000                 -2.4958200160817419E+000                 -3.8078447192394500E+000                  2.9175378338465379E+000                 -8.0148480910029041E-001                  2.9174531277153872E+000                 -2.4958200160817419E+000                  7.6266068708056734E+032                  7.6343066521656903E+032                  7.6808486237544114E+032                  7.6877629889654105E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8485977350131190E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5846896738967264E+000                  2.9208485544589031E+000                  1.8143037658886261E+000                  1.1007013261064369E+000                  2.7196648700180369E-007                  7.8719068767852818E+000                  5.6770781965174599E+000                  2.1950227388916847E+001                  5.6770781965174599E+000                  7.8719068767852818E+000                  1.3398954482390586E+000                  4.9999261355506980E-001                  4.0595244110712487E+000                  0.0000000000000000E+000                  9.8045825854010782E-001                  1.1309749148914588E-004                  1.1773792369687848E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0869191392993187E+000                  8.2960634495042607E-001                                        9                                        1                                       10 
                                     488                                     1157                  1.0589095595964006E+009                  4.2002095925272815E+000                  1.9561048008234796E+000                  3.3590070569518957E+001                 -8.1090672304707887E+000                  0.0000000000000000E+000                  9.9998890705005161E-001                  1.9924151665815559E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9885563164516782E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9156391211077644E+000                 -2.4841444569812761E+000                 -3.7992230339944459E+000                  2.9156409346611749E+000                 -7.8943021635153054E-001                  2.9155534651055017E+000                 -2.4841444569812761E+000                  7.6309103184025354E+032                  7.6385839356433895E+032                  7.6846244002203201E+032                  7.6918001955991156E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8506482551465893E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5848431308495052E+000                  2.9192000380568164E+000                  1.8131725937820240E+000                  1.1029362848078517E+000                  2.2188895083986201E-007                  7.8721062581235488E+000                  5.6776730150272483E+000                  2.1951159251213877E+001                  5.6776730150272483E+000                  7.8721062581235488E+000                  1.3398954786191175E+000                  4.9999261329478784E-001                  4.0595246856488707E+000                  0.0000000000000000E+000                  9.8045815921749269E-001                  1.1319480400465723E-004                  1.1773801620277133E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0867018462656948E+000                  8.2970301275726588E-001                                        9                                        1                                       10 
                                     489                                     1156                  1.0589253456020622E+009                  4.1982722542251105E+000                  1.9559827747144416E+000                  3.3590043476431291E+001                 -8.1118194907793342E+000                  0.0000000000000000E+000                  9.9998890705005161E-001                  1.9938518988226833E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9890546955674324E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9203199405721647E+000                 -2.4727632952189404E+000                 -3.7908279628498223E+000                  2.9203217817394620E+000                 -8.0991773232434860E-001                  2.9202391078780017E+000                 -2.4727632952189404E+000                  7.6345089482701789E+032                  7.6424796076548219E+032                  7.6886625064313477E+032                  7.6954205127209273E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8526667359029543E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5844634592815496E+000                  2.9233612449674249E+000                  1.8160125403732388E+000                  1.0972292985377561E+000                  3.5638260188507519E-007                  7.8722996575189033E+000                  5.6782573815335393E+000                  2.1952074426241055E+001                  5.6782573815335393E+000                  7.8722996575189033E+000                  1.3398955095358256E+000                  4.9999261303130149E-001                  4.0595249650997580E+000                  0.0000000000000000E+000                  9.8045805812806053E-001                  1.1329386272440637E-004                  1.1773810948149785E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0864846335510430E+000                  8.2980089770165544E-001                                        9                                        1                                       10 
                                     490                                     1162                  1.0589413008315537E+009                  4.2029030552342279E+000                  1.9558574283632024E+000                  3.3590015644400403E+001                 -8.1047913588213092E+000                  0.0000000000000000E+000                  9.9998890705005161E-001                  1.9947363253316766E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9895667082219290E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9240096007505496E+000                 -2.4614708962419196E+000                 -3.7825072678782270E+000                  2.9240114738468370E+000                 -8.1661058096588268E-001                  2.9239306777495848E+000                 -2.4614708962419196E+000                  7.6390650928220834E+032                  7.6467633326306574E+032                  7.6922252542719322E+032                  7.6990971509053466E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8545971083723629E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5841645139894109E+000                  2.9270375065810534E+000                  1.8184485617643320E+000                  1.0923294237246777E+000                  3.4400006818042955E-007                  7.8724906786216344E+000                  5.6788412263675658E+000                  2.1952988504429971E+001                  5.6788412263675658E+000                  7.8724906786216344E+000                  1.3398955414715306E+000                  4.9999261276055679E-001                  4.0595252537847157E+000                  0.0000000000000000E+000                  9.8045795369417044E-001                  1.1339621408997223E-004                  1.1773820496363465E-003                  2.2870145898138605E-003                  9.3191325342351344E-003                  1.0862625564738015E+000                  8.2990039521128256E-001                                        9                                        1                                       10 
                                     491                                     1164                  1.0589575863004225E+009                  4.2118002666904015E+000                  1.9557276659470531E+000                  3.3589986829942859E+001                 -8.0986513432746623E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  1.9956638976694865E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9900967620005758E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9263639623185957E+000                 -2.4499750425037545E+000                 -3.7740457106218108E+000                  2.9263658746526287E+000                 -8.1017275438009084E-001                  2.9262842936740463E+000                 -2.4499750425037545E+000                  7.6433778796029288E+032                  7.6511691452310036E+032                  7.6962036939959529E+032                  7.7029989975023027E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8565114611532542E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5839348811050464E+000                  2.9294636207600009E+000                  1.8201208846225345E+000                  1.0889559635507298E+000                  3.1791359394946472E-007                  7.8726847521963013E+000                  5.6794360670742821E+000                  2.1953919715160485E+001                  5.6794360670742821E+000                  7.8726847521963013E+000                  1.3398955747981425E+000                  4.9999261247953308E-001                  4.0595255550678280E+000                  0.0000000000000000E+000                  9.8045784469847286E-001                  1.1350305251075512E-004                  1.1773830368893294E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0860338723667602E+000                  8.3000217861565051E-001                                        9                                        1                                       10 
                                     492                                     1155                  1.0589738800080110E+009                  4.2120199180709337E+000                  1.9555965982229659E+000                  3.3589957723693665E+001                 -8.0945241598405993E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  1.9965716102187703E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9906322225653525E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9286993686573868E+000                 -2.4385397092156422E+000                 -3.7656376976112482E+000                  2.9287013208697985E+000                 -8.0674729443202264E-001                  2.9286194997796549E+000                 -2.4385397092156422E+000                  7.6479544910689923E+032                  7.6553641792567233E+032                  7.7002046437736023E+032                  7.7068904705836054E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8585419566761719E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5837359843800392E+000                  2.9317825316432433E+000                  1.8216781335141692E+000                  1.0858123595182703E+000                  3.1572288330414624E-007                  7.8728773160129482E+000                  5.6800289937368191E+000                  2.1954847806303128E+001                  5.6800289937368191E+000                  7.8728773160129482E+000                  1.3398956088836902E+000                  4.9999261219364666E-001                  4.0595258632373197E+000                  0.0000000000000000E+000                  9.8045773320709051E-001                  1.1361235358651887E-004                  1.1773840374172779E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0858034679246067E+000                  8.3010440310922018E-001                                        9                                        1                                       10 
                                     493                                     1152                  1.0589900337457618E+009                  4.2082730280115337E+000                  1.9554654827123192E+000                  3.3589928604880612E+001                 -8.0906189572988190E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  1.9977786084508597E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9911679828903459E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9269922275828435E+000                 -2.4269190492133363E+000                 -3.7571027203561167E+000                  2.9269942399932218E+000                 -7.8694525570724438E-001                  2.9269083030776124E+000                 -2.4269190492133363E+000                  7.6522061927685337E+032                  7.6593417988401613E+032                  7.7043633205051417E+032                  7.7110851057474188E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8603894709310671E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5838381389194862E+000                  2.9304011210909349E+000                  1.8207831191591215E+000                  1.0875732694153126E+000                  2.3529443884024725E-007                  7.8730734697920983E+000                  5.6806256068383378E+000                  2.1955781933477308E+001                  5.6806256068383378E+000                  7.8730734697920983E+000                  1.3398956434417892E+000                  4.9999261190537692E-001                  4.0595261757052477E+000                  0.0000000000000000E+000                  9.8045762015608817E-001                  1.1372320041605301E-004                  1.1773850423876387E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0855747723382689E+000                  8.3020487391524822E-001                                        9                                        1                                       10 
                                     494                                     1138                  1.0590059698416097E+009                  4.2023819331576640E+000                  1.9553368013345094E+000                  3.3589900024753945E+001                 -8.0928662308502908E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  1.9990875323226642E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9916938622304201E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9284828125838622E+000                 -2.4153917961802445E+000                 -3.7486384280670011E+000                  2.9284848713965901E+000                 -7.9645875252830756E-001                  2.9284009880277821E+000                 -2.4153917961802445E+000                  7.6560944982723328E+032                  7.6633681736802072E+032                  7.7083021178611829E+032                  7.7149556346160656E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8625147623039202E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5837261987294040E+000                  2.9317046653421315E+000                  1.8216587716648835E+000                  1.0857933842771199E+000                  2.9573652037471033E-007                  7.8732676763802436E+000                  5.6812156578883632E+000                  2.1956705793081881E+001                  5.6812156578883632E+000                  7.8732676763802436E+000                  1.3398956782992850E+000                  4.9999261161618647E-001                  4.0595264909062863E+000                  0.0000000000000000E+000                  9.8045750611176152E-001                  1.1383503784801122E-004                  1.1773860467320339E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0853491530797610E+000                  8.3030464628967171E-001                                        9                                        1                                       10 
                                     495                                     1137                  1.0590219065584756E+009                  4.2023988569689736E+000                  1.9552074590980104E+000                  3.3589871295955156E+001                 -8.0906584907662307E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  2.0001863300851266E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9922225282302861E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9253668450372490E+000                 -2.4034320912474363E+000                 -3.7398737093782217E+000                  2.9253689758791639E+000                 -7.7871607845346680E-001                  2.9252809942439675E+000                 -2.4034320912474363E+000                  7.6600720651573602E+032                  7.6670565321465398E+032                  7.7123006352932216E+032                  7.7191513928822031E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8643433148812895E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5839623318779958E+000                  2.9289837091188362E+000                  1.8198260272560531E+000                  1.0894301442959906E+000                  2.0391979675566318E-007                  7.8734702400865944E+000                  5.6818194863415892E+000                  2.1957651658745945E+001                  5.6818194863415892E+000                  7.8734702400865944E+000                  1.3398957139725267E+000                  4.9999261132190131E-001                  4.0595268135113534E+000                  0.0000000000000000E+000                  9.8045738938379545E-001                  1.1394952462304848E-004                  1.1773870647015282E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0851240467675412E+000                  8.3040326048037416E-001                                        9                                        1                                       10 
                                     496                                     1139                  1.0590377077473350E+009                  4.1986897638918368E+000                  1.9550805460218157E+000                  3.3589843104860982E+001                 -8.0951833929661472E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  2.0015657771756751E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9927413909608447E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9250408064613764E+000                 -2.3913559017647255E+000                 -3.7310335308580993E+000                  2.9250429983141228E+000                 -7.8274154459907630E-001                  2.9249556839318416E+000                 -2.3913559017647255E+000                  7.6639039171531513E+032                  7.6705320604070642E+032                  7.7162930283117084E+032                  7.7231428611196962E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8664485563355266E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5840096939408150E+000                  2.9285385282303333E+000                  1.8195087126861642E+000                  1.0900365823415985E+000                  2.5456659125963434E-007                  7.8736750098907180E+000                  5.6824248458575601E+000                  2.1958600103801128E+001                  5.6824248458575601E+000                  7.8736750098907180E+000                  1.3398957501774997E+000                  4.9999261102494008E-001                  4.0595271409532714E+000                  0.0000000000000000E+000                  9.8045727090086110E-001                  1.1406575064110761E-004                  1.1773880877997496E-003                  2.2870145898138605E-003                  9.3191325342351361E-003                  1.0849018727115067E+000                  8.3050132276541133E-001                                        9                                        1                                       10 
                                     497                                     1139                  1.0590532685780691E+009                  4.1920327786191942E+000                  1.9549557746090702E+000                  3.3589815387708697E+001                 -8.0959176861353033E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  2.0027740282628881E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9932515273384297E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9279300860438573E+000                 -2.3795421324306920E+000                 -3.7223948790856660E+000                  2.9279323226908227E+000                 -7.9720649743709437E-001                  2.9278482982260092E+000                 -2.3795421324306920E+000                  7.6674595082643510E+032                  7.6742792718779240E+032                  7.7202305985336058E+032                  7.7269128872316115E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8685698377246708E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5837854213552487E+000                  2.9311598721607792E+000                  1.8212679298225189E+000                  1.0864904309166024E+000                  3.2807606303548287E-007                  7.8738748107983678E+000                  5.6830183739401061E+000                  2.1959529878330493E+001                  5.6830183739401061E+000                  7.8738748107983678E+000                  1.3398957866544021E+000                  4.9999261072743179E-001                  4.0595274708823279E+000                  0.0000000000000000E+000                  9.8045715151321178E-001                  1.1418288168645742E-004                  1.1773891088012682E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0846823402562917E+000                  8.3059883876608720E-001                                        9                                        1                                       10 
                                     498                                     1162                  1.0590690466896626E+009                  4.1980550233605749E+000                  1.9548279702860614E+000                  3.3589786994981175E+001                 -8.0915094791841238E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  2.0037793451642058E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9937740538049695E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9310840151292972E+000                 -2.3677065302573932E+000                 -3.7137495042597162E+000                  2.9310862962118485E+000                 -8.0240288570444906E-001                  2.9310037849939379E+000                 -2.3677065302573932E+000                  7.6711882226950402E+032                  7.6784161591824447E+032                  7.7240601945309573E+032                  7.7306527898238686E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8704144302369542E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5835182621127584E+000                  2.9342371627996959E+000                  1.8233408936269586E+000                  1.0823161105802026E+000                  3.3911912033058470E-007                  7.8740743065365466E+000                  5.6836155572681886E+000                  2.1960465178003155E+001                  5.6836155572681886E+000                  7.8740743065365466E+000                  1.3398958244946775E+000                  4.9999261042054960E-001                  4.0595278131717283E+000                  0.0000000000000000E+000                  9.8045702764794607E-001                  1.1430442378578669E-004                  1.1773901579306594E-003                  2.2870145898138605E-003                  9.3191325342351378E-003                  1.0844578673738063E+000                  8.3069832541486688E-001                                        9                                        1                                       10 
                                     499                                     1158                  1.0590850145944058E+009                  4.2032479331595960E+000                  1.9546970771064889E+000                  3.3589757914115886E+001                 -8.0863309157239502E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  2.0047608949947468E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9943093589385228E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9318144339670114E+000                 -2.3557051584344531E+000                 -3.7049925424481391E+000                  2.9318167742721384E+000                 -7.9266236438927962E-001                  2.9317325217900203E+000                 -2.3557051584344531E+000                  7.6752403054204292E+032                  7.6831202421246280E+032                  7.7282059126703558E+032                  7.7346427380294047E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8723432324073831E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5834425644671239E+000                  2.9351269983055923E+000                  1.8239372066711743E+000                  1.0810944036264798E+000                  2.8859241025692629E-007                  7.8742763458289797E+000                  5.6842204917086478E+000                  2.1961412592583017E+001                  5.6842204917086478E+000                  7.8742763458289797E+000                  1.3398958636867200E+000                  4.9999261010453488E-001                  4.0595281677189288E+000                  0.0000000000000000E+000                  9.8045689934177105E-001                  1.1443034233628894E-004                  1.1773912341127254E-003                  2.2870145898138605E-003                  9.3191325342351396E-003                  1.0842293895139981E+000                  8.3079879337245410E-001                                        9                                        1                                       10 
                                     500                                     1152                  1.0591008986015651E+009                  4.2009600741383979E+000                  1.9545664165926000E+000                  3.3589728883000284E+001                 -8.0848157121967574E+000                  0.0000000000000000E+000                  9.9998779142822281E-001                  2.0059156936810718E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9948438314048076E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9327165018843644E+000                 -2.3437236957174630E+000                 -3.6962596060826858E+000                  2.9327189018953286E+000                 -7.8894407325155591E-001                  2.9326340567636793E+000                 -2.3437236957174630E+000                  7.6800231520170608E+032                  7.6873827263670929E+032                  7.7322609738249205E+032                  7.7386307620453185E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.8745226585604581E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5833045382212156E+000                  2.9360216224285840E+000                  1.8246605712244881E+000                  1.0796186434042483E+000                  2.9412597506517576E-007                  7.8744778501193355E+000                  5.6848234329650307E+000                  2.1962356881612386E+001                  5.6848234329650307E+000                  7.8744778501193355E+000                  1.3398959035839639E+000                  4.9999260978468979E-001                  4.0595285286762941E+000                  0.0000000000000000E+000                  9.8045676871063547E-001                  1.1455856158556231E-004                  1.1773923191739292E-003                  2.2870145898138601E-003                  9.3191325342351344E-003                  1.0840015122754558E+000                  8.3089888813672153E-001                                        9                                        1                                       10 
